province_name,year,month,rainfall_mm,monthly_mean,rainfall_anomaly,rainfall_zscore,water_area_km2,province_area_km2_x,water_area_pct,population_total,province_area_km2_y,population_density_per_km2,cropland_area_km2,cropland_pct
Ben Tre,2025,9,256.43629588324166,222.5789912929824,33.857304590259275,0.8141276625480531,,,,,,,,
Ben Tre,2025,10,374.7576554775764,280.2823933497004,94.47526212787602,1.0134451229815844,,,,,,,,
Ben Tre,2025,11,209.2933811036163,121.707064253494,87.5863168501223,1.791089536212917,,,,,,,,
Ben Tre,2025,12,26.52067170421066,37.51407582657335,-10.993404122362689,-0.3910424760808463,,,,,,,,
Ca Mau,1981,1,20.44025285836587,17.57674676145969,2.8635060969061783,0.3021030346129472,,,,,,,,
Ca Mau,1981,2,0.4995260658449235,5.20437234174972,-4.704846275904797,-1.0408127868285266,,,,,,,,
Ca Mau,1981,3,16.60978032265788,25.77074807635631,-9.16096775369843,-0.3657769579717073,,,,,,,,
Ca Mau,1981,4,39.419715340428006,77.12632995346,-37.706614613032,-0.7410268456214154,,,,,,,,
Ca Mau,1981,5,232.9591087752302,219.39831942387667,13.56078935135352,0.2400666929602293,,,,,,,,
Ca Mau,1981,6,349.7703142523566,276.64667457639223,73.1236396759644,0.9947042988243212,,,,,,,,
Ca Mau,1981,7,254.9677735388602,275.01135536077027,-20.043581821910067,-0.2603497498046543,,,,,,,,
Ca Mau,1981,8,297.1240073415721,285.3516229322417,11.772384409330414,0.1755345621068378,,,,,,,,
Ca Mau,1981,9,461.2269645089333,342.6605029212382,118.56646158769507,1.4162303923124715,,,,,,,,
Ca Mau,1981,10,253.15328238519365,296.1054254793729,-42.95214309417926,-0.5038697414304286,,,,,,,,
Ca Mau,1981,11,252.51674305675164,177.42274124337874,75.0940018133729,1.102105147223605,,,,,,,,
Ca Mau,1981,12,74.97042493975458,62.92335750459004,12.047067435164545,0.3933581054085371,,,,,,,,
Ca Mau,1982,1,14.530522054601777,17.57674676145969,-3.046224706857915,-0.3213800484130291,,,,,,,,
Ca Mau,1982,2,3.359898017602396,5.20437234174972,-1.8444743241473245,-0.4080372341560191,,,,,,,,
Ca Mau,1982,3,44.55792425389744,25.77074807635631,18.78717617754113,0.7501299355982584,,,,,,,,
Ca Mau,1982,4,109.27677687716854,77.12632995346,32.15044692370854,0.6318346134675378,,,,,,,,
Ca Mau,1982,5,192.6721380284194,219.39831942387667,-26.726181395457274,-0.4731336662509428,,,,,,,,
Ca Mau,1982,6,280.8924591152676,276.64667457639223,4.245784538875398,0.0577556061407237,,,,,,,,
Ca Mau,1982,7,256.57702755094755,275.01135536077027,-18.43432780982272,-0.2394468551453229,,,,,,,,
Ca Mau,1982,8,302.1129949318516,285.3516229322417,16.761371999609878,0.2499238889896799,,,,,,,,
Ca Mau,1982,9,221.2471421139346,342.6605029212382,-121.41336080730365,-1.4502354991923645,,,,,,,,
Ca Mau,1982,10,273.16836733321554,296.1054254793729,-22.93705814615737,-0.2690736416094038,,,,,,,,
Ca Mau,1982,11,191.88677882263755,177.42274124337874,14.464037579258816,0.21227914188611,,,,,,,,
Ca Mau,1982,12,53.72693800511568,62.92335750459004,-9.19641949947436,-0.3002793974819277,,,,,,,,
Ca Mau,1983,1,11.616837647800285,17.57674676145969,-5.959909113659407,-0.628776949767696,,,,,,,,
Ca Mau,1983,2,4.742487255544622,5.20437234174972,-0.4618850862050987,-0.1021788759028501,,,,,,,,
Ca Mau,1983,3,12.937824389360182,25.77074807635631,-12.832923686996129,-0.5123899476905671,,,,,,,,
Ca Mau,1983,4,19.63244607724412,77.12632995346,-57.49388387621588,-1.1298948963875275,,,,,,,,
Ca Mau,1983,5,153.9354201511472,219.39831942387667,-65.46289927272946,-1.1588898944458703,,,,,,,,
Ca Mau,1983,6,345.8253269377563,276.64667457639223,69.17865236136407,0.9410404514279204,,,,,,,,
Ca Mau,1983,7,221.0151686329388,275.01135536077027,-53.99618672783146,-0.7013663440947134,,,,,,,,
Ca Mau,1983,8,412.38837386864657,285.3516229322417,127.03675093640489,1.894207636426102,,,,,,,,
Ca Mau,1983,9,401.0534651703879,342.6605029212382,58.39296224914966,0.6974812837206489,,,,,,,,
Ca Mau,1983,10,362.4776592823658,296.1054254793729,66.37223380299287,0.778609817236478,,,,,,,,
Ca Mau,1983,11,300.01106624599714,177.42274124337874,122.5883250026184,1.79914801065837,,,,,,,,
Ca Mau,1983,12,58.64002593910992,62.92335750459004,-4.283331565480118,-0.1398583678975505,,,,,,,,
Ca Mau,1984,1,31.0650157570116,17.57674676145969,13.488268995551907,1.4230271762419342,,,,,,,,
Ca Mau,1984,2,9.521384585393102,5.20437234174972,4.317012243643382,0.9550155904329188,,,,,,,,
Ca Mau,1984,3,19.941889027317725,25.77074807635631,-5.828859049038584,-0.23273330817505,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1984,4,103.49258174797028,77.12632995346,26.36625179451028,0.5181610865535847,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1984,5,229.42178383087972,219.39831942387667,10.023464407003075,0.1774454192781645,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1984,6,156.65347005465426,276.64667457639223,-119.99320452173797,-1.6322731868434526,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1984,7,245.8475546353877,275.01135536077027,-29.16380072538257,-0.3788139410245683,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1984,8,328.76010090315344,285.3516229322417,43.40847797091175,0.6472510502043403,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1984,9,265.9133260849809,342.6605029212382,-76.74717683625732,-0.9167152574532716,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1984,10,260.4610839897405,296.1054254793729,-35.64434148963244,-0.4181422354283619,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1984,11,104.11562420609594,177.42274124337874,-73.3071170372828,-1.075880217646424,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1984,12,66.5555131767641,62.92335750459004,3.6321556721740578,0.1185963207597621,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1985,1,11.368698651998834,17.57674676145969,-6.208048109460858,-0.6549558860438998,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1985,2,6.515022132133765,5.20437234174972,1.310649790384045,0.2899438113147495,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1985,3,21.89394253065035,25.77074807635631,-3.87680554570596,-0.1547921766871936,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1985,4,168.66192812217133,77.12632995346,91.53559816871132,1.7988975215395324,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1985,5,239.98138018620733,219.39831942387667,20.58306076233066,0.3643819839822952,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1985,6,283.92661015220847,276.64667457639223,7.279935575816239,0.0990293049486806,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1985,7,193.2615662463589,275.01135536077027,-81.74978911441136,-1.061862961003046,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1985,8,225.59944605391337,285.3516229322417,-59.75217687832833,-0.8909471385384579,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1985,9,346.9425063298207,342.6605029212382,4.282003408582455,0.0511468697472661,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1985,10,258.5211219775541,296.1054254793729,-37.5843035018188,-0.4408998462726426,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1985,11,176.30201972863375,177.42274124337874,-1.1207215147449858,-0.016448090662079,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1985,12,32.9756238732282,62.92335750459004,-29.947733631361835,-0.9778465859771394,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1986,1,13.847028286756478,17.57674676145969,-3.7297184747032137,-0.393489390742768,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1986,2,2.0098553796905843,5.20437234174972,-3.194516962059136,-0.7066955872458027,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1986,3,12.27673932033414,25.77074807635631,-13.494008756022168,-0.5387855962737901,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1986,4,41.14244269319026,77.12632995346,-35.98388726026974,-0.7071710558830829,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1986,5,301.4854696368344,219.39831942387667,82.08715021295774,1.453189056740818,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1986,6,238.22454699045423,276.64667457639223,-38.422127585938,-0.522658002925851,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1986,7,217.1074714877264,275.01135536077027,-57.903883873043895,-0.7521241369437098,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1986,8,417.5394185095498,285.3516229322417,132.18779557730812,1.9710133483358403,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1986,9,380.0924385227405,342.6605029212382,37.43193560150229,0.4471099510945717,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1986,10,275.99271082554685,296.1054254793729,-20.11271465382606,-0.2359413896965872,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1986,11,169.91923658103727,177.42274124337874,-7.50350466234147,-0.1101239900775959,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1986,12,32.587614857930255,62.92335750459004,-30.33574264665978,-0.9905157680797916,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1987,1,9.075291226247865,17.57674676145969,-8.501455535211827,-0.8969128854272107,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1987,2,1.4001858352413596,5.20437234174972,-3.8041865065083607,-0.8415675512571336,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1987,3,19.7522031179447,25.77074807635631,-6.01854495841161,-0.2403070423880704,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1987,4,26.92736257277534,77.12632995346,-50.19896738068466,-0.98653201390041,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1987,5,99.10441894561504,219.39831942387667,-120.29390047826163,-2.129563266774055,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1987,6,408.72653626415865,276.64667457639223,132.07986168776642,1.7966885509410375,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1987,7,174.26095337922462,275.01135536077027,-100.75040198154564,-1.308665396318577,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1987,8,351.45853493347124,285.3516229322417,66.10691200122955,0.985700725264637,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1987,9,360.9052516490272,342.6605029212382,18.244748727788988,0.2179264465043345,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1987,10,238.53176440704584,296.1054254793729,-57.57366107232707,-0.6753941393356893,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1987,11,247.1760635622759,177.42274124337874,69.75332231889718,1.0237235159561515,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1987,12,36.78265921284758,62.92335750459004,-26.14069829174246,-0.8535401340978344,0.0106139985277362,5185.881144708419,0.000204671071927,,,,,
Ca Mau,1988,1,10.525512721979435,17.57674676145969,-7.051234039480256,-0.7439129266721763,0.0167598392944335,5185.881144708419,0.0003231820943589,,,,,
Ca Mau,1988,2,11.212021533252589,5.20437234174972,6.0076491915028685,1.3290207013392277,1.3989333950439455,5185.881144708419,0.0269758090478296,,,,,
Ca Mau,1988,3,29.582987129201108,25.77074807635631,3.812239052844799,0.152214181001517,1.3742221437105049,5185.881144708419,0.0264992988725307,,,,,
Ca Mau,1988,4,56.98761946652046,77.12632995346,-20.138710486939544,-0.395774727065049,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1988,5,302.15035414069774,219.39831942387667,82.75203471682107,1.4649595090284675,307.1396569215073,5185.881144708419,5.9226127315877095,,,,,
Ca Mau,1988,6,145.24621045720474,276.64667457639223,-131.4004641191875,-1.7874466739629364,321.3736432322392,5185.881144708419,6.197088484377687,,,,,
Ca Mau,1988,7,222.21474329854465,275.01135536077027,-52.79661206222562,-0.6857848493879595,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1988,8,112.4988126439198,285.3516229322417,-172.8528102883219,-2.577357424622415,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1988,9,359.307942370751,342.6605029212382,16.647439449512774,0.1988472067638087,10.521896676083736,5185.881144708419,0.2028950603085088,,,,,
Ca Mau,1988,10,320.7998744833622,296.1054254793729,24.69444900398929,0.2896895181021409,19.52113759839349,5185.881144708419,0.3764285577256725,,,,,
Ca Mau,1988,11,198.8047290404534,177.42274124337874,21.381987797074657,0.3138093354991736,1.890318241909853,5185.881144708419,0.0364512450085498,,,,,
Ca Mau,1988,12,40.883487924423456,62.92335750459004,-22.03986958016658,-0.7196408078699499,0.163043877471086,5185.881144708419,0.0031439956474408,,,,,
Ca Mau,1989,1,12.145980481555112,17.57674676145969,-5.43076627990458,-0.5729518003141152,0.9291000251723328,5185.881144708419,0.0179159529354113,,,,,
Ca Mau,1989,2,0.754590417638513,5.20437234174972,-4.449781924111207,-0.9843870880399208,148.32938223390417,5185.881144708419,2.86025418043483,,,,,
Ca Mau,1989,3,24.62762332329623,25.77074807635631,-1.1431247530600783,-0.0456424152991554,1.7109939835927936,5185.881144708419,0.0329933127244665,,,,,
Ca Mau,1989,4,59.34707113246149,77.12632995346,-17.779258820998514,-0.3494057532562947,121.1039025645777,5185.881144708419,2.3352618231165976,,,,,
Ca Mau,1989,5,293.01786950887373,219.39831942387667,73.61955008499706,1.3032871072775118,0.0132325927734375,5185.881144708419,0.0002551657549448,,,,,
Ca Mau,1989,6,208.91917555466995,276.64667457639223,-67.72749902172228,-0.9213003445132282,0.0220559933471679,5185.881144708419,0.0004253085007486,,,,,
Ca Mau,1989,7,268.8039704004404,275.01135536077027,-6.207384960329875,-0.0806288584406841,0.007057701965332,5185.881144708419,0.0001360945569015,,,,,
Ca Mau,1989,8,308.533994195799,285.3516229322417,23.18237126355729,0.3456655208371779,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1989,9,284.99253736932155,342.6605029212382,-57.667965551916666,-0.6888214793948859,55.16027358785229,5185.881144708419,1.0636625107410502,,,,,
Ca Mau,1989,10,350.3211429462257,296.1054254793729,54.215717466852766,0.6360022474685384,50.62997811698485,5185.881144708419,0.976304251952376,,,,,
Ca Mau,1989,11,92.28437860383984,177.42274124337874,-85.1383626395389,-1.2495196077633457,0.2103092863812614,5185.881144708419,0.0040554204871404,,,,,
Ca Mau,1989,12,34.70303442402548,62.92335750459004,-28.220323080564555,-0.921443569626376,384.5226480379767,5185.881144708419,7.414798706490541,,,,,
Ca Mau,1990,1,15.31215859718967,17.57674676145969,-2.2645881642700214,-0.2389165356811016,0.0261742989904067,5185.881144708419,0.0005047223077434,,,,,
Ca Mau,1990,2,1.4251741008330114,5.20437234174972,-3.779198240916709,-0.8360396115916752,0.0344487771180396,5185.881144708419,0.0006642801128057,,,,,
Ca Mau,1990,3,12.195258422728951,25.77074807635631,-13.575489653627358,-0.5420389463193459,0.395636540797095,5185.881144708419,0.0076291093019128,,,,,
Ca Mau,1990,4,79.86894693607313,77.12632995346,2.7426169826131286,0.0538991058261464,3.954613044487436,5185.881144708419,0.0762573019731208,,,,,
Ca Mau,1990,5,144.19199941163637,219.39831942387667,-75.2063200122403,-1.3313776998715194,2.2943575637010807,5185.881144708419,0.0442423861958772,,,,,
Ca Mau,1990,6,264.45371762679395,276.64667457639223,-12.192956949598283,-0.1658613650372202,2.316277399317624,5185.881144708419,0.0446650691499382,,,,,
Ca Mau,1990,7,259.90582155300893,275.01135536077027,-15.105533807761333,-0.1962085410910673,2.087807553860291,5185.881144708419,0.040259456312273,,,,,
Ca Mau,1990,8,262.18340694484795,285.3516229322417,-23.16821598739375,-0.3454544556768439,0.4668410001220704,5185.881144708419,0.0090021538692306,,,,,
Ca Mau,1990,9,324.678025703747,342.6605029212382,-17.982477217491237,-0.2147937150476684,0.6479494755777966,5185.881144708419,0.0124944914373703,,,,,
Ca Mau,1990,10,232.1515253832323,296.1054254793729,-63.953900096140615,-0.7502404486372831,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1990,11,122.5920562152432,177.42274124337874,-54.830685028135534,-0.8047138085074468,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1990,12,35.21321894327503,62.92335750459004,-27.71013856131501,-0.9047851407613576,0.539426228218348,5185.881144708419,0.0104018239748662,,,,,
Ca Mau,1991,1,15.67665969752892,17.57674676145969,-1.900087063930771,-0.2004612697219267,0.3305350321269914,5185.881144708419,0.0063737487015926,,,,,
Ca Mau,1991,2,2.1718616571882854,5.20437234174972,-3.032510684561435,-0.6708563280483977,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1991,3,25.502756219505045,25.77074807635631,-0.267991856851264,-0.0107003155993721,1.5461015994753406,5185.881144708419,0.029813672090286,,,,,
Ca Mau,1991,4,36.95396375523995,77.12632995346,-40.17236619822005,-0.7894848718327213,129.44707723652547,5185.881144708419,2.496144312304785,,,,,
Ca Mau,1991,5,232.76707960683305,219.39831942387667,13.36876018295638,0.2366672000387938,2.9153950270785502,5185.881144708419,0.0562179299086591,,,,,
Ca Mau,1991,6,311.21880709770835,276.64667457639223,34.57213252131612,0.470286339559502,291.9476138999983,5185.881144708419,5.629662650442664,,,,,
Ca Mau,1991,7,230.7900026503818,275.01135536077027,-44.22135271038846,-0.57439923744507,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1991,8,310.75407300681445,285.3516229322417,25.402450074572755,0.3787684631455691,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1991,9,295.8439478103384,342.6605029212382,-46.8165551108998,-0.5592055908861587,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1991,10,244.90337879577663,296.1054254793729,-51.20204668359628,-0.600649005256937,0.0008821857910156,5185.881144708419,1.701129984276234e-05,,,,,
Ca Mau,1991,11,83.88715581478391,177.42274124337874,-93.53558542859484,-1.3727601094641595,0.0243929860301298,5185.881144708419,0.0004703730253251,,,,,
Ca Mau,1991,12,30.142759588007657,62.92335750459004,-32.78059791658238,-1.0703446261940648,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1992,1,14.52107129444892,17.57674676145969,-3.055675467010772,-0.3223771139770459,0.0079383213500976,5185.881144708419,0.000153075651535,,,,,
Ca Mau,1992,2,4.736724381558952,5.20437234174972,-0.4676479601907681,-0.1034537470849086,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1992,3,9.213350983505975,25.77074807635631,-16.557397092850334,-0.6610998426566184,0.1181755551764993,5185.881144708419,0.0022787941311976,,,,,
Ca Mau,1992,4,78.93493734486714,77.12632995346,1.8086073914071363,0.0355435417360115,0.6328282910845597,5185.881144708419,0.0122029077301605,,,,,
Ca Mau,1992,5,198.63660502867108,219.39831942387667,-20.761714395205587,-0.3675446897598416,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1992,6,299.2979030398653,276.64667457639223,22.651228463473046,0.308125722763694,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1992,7,289.438280171106,275.01135536077027,14.42692481033572,0.1873939647211982,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1992,8,418.1127409984381,285.3516229322417,132.7611180661964,1.979561991374819,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1992,9,224.0205576309942,342.6605029212382,-118.639945290244,-1.4171081266354486,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1992,10,310.6102686832169,296.1054254793729,14.50484320384396,0.1701556911510708,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1992,11,52.68889551362922,177.42274124337874,-124.73384572974952,-1.8306364036024925,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1992,12,48.40174987799732,62.92335750459004,-14.52160762659272,-0.4741562288270412,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1993,1,13.14586015034354,17.57674676145969,-4.4308866111161525,-0.4674633983459353,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1993,2,1.532666533058716,5.20437234174972,-3.671705808691004,-0.8122599828032092,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1993,3,28.50933393485779,25.77074807635631,2.73858585850148,0.1093456096996522,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1993,4,55.802857070913255,77.12632995346,-21.323472882546746,-0.419058194696329,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1993,5,152.56406390955704,219.39831942387667,-66.83425551431964,-1.183167017942082,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1993,6,332.1148774467847,276.64667457639223,55.46820287039248,0.7545365642046219,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1993,7,327.0497888475419,275.01135536077027,52.03843348677162,0.6759367292175953,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1993,8,281.30262065050346,285.3516229322417,-4.04900228173824,-0.0603734823619248,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1993,9,339.40668921120067,342.6605029212382,-3.253813710037548,-0.0388655426279197,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1993,10,278.6830160646213,296.1054254793729,-17.4224094147516,-0.2043815347620129,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1993,11,139.95735852677868,177.42274124337874,-37.46538271660006,-0.5498547172553808,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1993,12,82.23108279089762,62.92335750459004,19.30772528630758,0.6304314538990311,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1994,1,12.64488291943734,17.57674676145969,-4.931863842022352,-0.5203170458001084,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1994,2,3.7397534136430486,5.20437234174972,-1.4646189281066715,-0.3240050830165233,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1994,3,44.931398719129874,25.77074807635631,19.160650642773565,0.7650419358853109,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1994,4,44.032981955575785,77.12632995346,-33.093347997884216,-0.6503649168612546,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1994,5,257.97741996401584,219.39831942387667,38.579100540139166,0.6829659280215129,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1994,6,318.2766029536268,276.64667457639223,41.62992837723459,0.566293867483665,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1994,7,278.01333413217066,275.01135536077027,3.0019787714003883,0.0389932512560519,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1994,8,268.128002723635,285.3516229322417,-17.22362020860669,-0.2568163361040144,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1994,9,239.76310613667883,342.6605029212382,-102.8973967845594,-1.2290694911928806,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1994,10,271.41984877480485,296.1054254793729,-24.685576704568064,-0.2895854375396072,0.009703938293457,5185.881144708419,0.0001871222656801,,,,,
Ca Mau,1994,11,55.85099213273252,177.42274124337874,-121.5717491106462,-1.7842283966275398,3.46831705027188,5185.881144708419,0.0668799949997097,,,,,
Ca Mau,1994,12,59.97200392447071,62.92335750459004,-2.951353580119324,-0.0963669257198429,182.4404465942792,5185.881144708419,3.518022135552377,,,,,
Ca Mau,1995,1,18.0492563167066,17.57674676145969,0.4725095552469049,0.0498502764418528,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1995,2,7.096667876340801,5.20437234174972,1.8922955345910808,0.4186163103665181,0.2399438999753465,5185.881144708419,0.004626868477697,,,,,
Ca Mau,1995,3,32.90812039882484,25.77074807635631,7.137372322468533,0.2849793172746431,3.2040924078855064,5185.881144708419,0.0617849179045475,,,,,
Ca Mau,1995,4,35.06726098992217,77.12632995346,-42.05906896353783,-0.8265631779378106,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1995,5,202.8517238721739,219.39831942387667,-16.54659555170278,-0.2929244287281292,17.477606789109473,5185.881144708419,0.3370228954619084,,,,,
Ca Mau,1995,6,332.9220390144981,276.64667457639223,56.275364438105896,0.7655164208530079,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1995,7,244.2404112600662,275.01135536077027,-30.77094410070407,-0.3996894202369602,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1995,8,320.9166634413528,285.3516229322417,35.5650405091111,0.5302998606748561,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1995,9,389.0911496019293,342.6605029212382,46.4306466806911,0.554596064379315,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1995,10,271.9888796963472,296.1054254793729,-24.11654578302569,-0.2829101602973331,6.045586692083691,5185.881144708419,0.1165778104701165,,,,,
Ca Mau,1995,11,202.2965772118847,177.42274124337874,24.87383596850597,0.3650568885676859,4.640189694550375,5185.881144708419,0.0894773629604901,,,,,
Ca Mau,1995,12,62.00967442472829,62.92335750459004,-0.913683079861748,-0.0298333720776873,1.3933335529919226,5185.881144708419,0.0268678265874576,,,,,
Ca Mau,1996,1,14.12771359839798,17.57674676145969,-3.449033163061712,-0.3638767824407306,311.9500909881335,5185.881144708419,6.015372938241013,,,,,
Ca Mau,1996,2,4.651930015993377,5.20437234174972,-0.5524423257563429,-0.1222120772738562,472.87951449054174,5185.881144708419,9.118595303192778,,,,,
Ca Mau,1996,3,12.447552202457056,25.77074807635631,-13.323195873899254,-0.5319654198377279,0.2664426550302544,5185.881144708419,0.0051378473126428,,,,,
Ca Mau,1996,4,91.48694881275313,77.12632995346,14.360618859293126,0.2822211488271739,3.132029647526518,5185.881144708419,0.0603953226101679,,,,,
Ca Mau,1996,5,249.02963718167652,219.39831942387667,29.63131775779988,0.5245633036441738,1.719087916652778,5185.881144708419,0.0331493890562244,,,,,
Ca Mau,1996,6,279.7461895507315,276.64667457639223,3.099514974339286,0.042162847512896,121.77151637228376,5185.881144708419,2.3481355043498686,,,,,
Ca Mau,1996,7,365.6549538288107,275.01135536077027,90.6435984680404,1.177386277174834,1.7956364300494012,5185.881144708419,0.0346254836920363,,,,,
Ca Mau,1996,8,204.02011595030825,285.3516229322417,-81.33150698193344,-1.2127101840344108,0.5413005467103237,5185.881144708419,0.0104379666946794,,,,,
Ca Mau,1996,9,366.3134714754111,342.6605029212382,23.6529685541729,0.2825255345083798,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1996,10,340.962027982919,296.1054254793729,44.85660250354607,0.5262108727695175,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1996,11,223.7354814073314,177.42274124337874,46.31274016395267,0.6797015485147848,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1996,12,94.6740187109996,62.92335750459004,31.750661206409568,1.036715367025006,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1997,1,8.69345105124134,17.57674676145969,-8.883295710218352,-0.9371974427854938,5.721353835711125,5185.881144708419,0.1103255874182363,,,,,
Ca Mau,1997,2,10.219158936953296,5.20437234174972,5.014786595203575,1.1093782252216966,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1997,3,10.596306719951697,25.77074807635631,-15.174441356404612,-0.6058815124662935,3.200108490107996,5185.881144708419,0.0617080955157124,,,,,
Ca Mau,1997,4,51.01808552812299,77.12632995346,-26.108244425337013,-0.5130906131396319,8.120201392421349,5185.881144708419,0.1565828673244287,,,,,
Ca Mau,1997,5,125.20658287614069,219.39831942387667,-94.191736547736,-1.667476583502802,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1997,6,121.91880938399528,276.64667457639223,-154.72786519239696,-2.1047704044383986,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1997,7,269.09037008440686,275.01135536077027,-5.92098527636341,-0.0769087605695894,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1997,8,335.8445056613736,285.3516229322417,50.49288272913191,0.7528845262940413,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1997,9,265.27590452945367,342.6605029212382,-77.38459839178455,-0.92432901068133,0.0,5185.881144708419,0.0,,,,,
Ca Mau,1997,10,174.51174176113,296.1054254793729,-121.59368371824291,-1.4264102687576288,0.0400447707423789,5185.881144708419,0.0007721883634614,,,,,
