province_name,year,month,date,water_area_km2,province_area_km2,water_area_pct
Bac Lieu,1984,6,1984-06-01,0.0,2610.873855724368,0.0
Ca Mau,1984,6,1984-06-01,0.0,5185.881144708419,0.0
Can Tho city,1984,6,1984-06-01,0.0,1398.2168353387826,0.0
Hau Giang,1984,6,1984-06-01,0.0,1678.4219435418108,0.0
An Giang,1984,6,1984-06-01,0.0,3540.966155975497,0.0
Ben Tre,1984,6,1984-06-01,0.0,2293.238665129326,0.0
Dong Thap,1984,6,1984-06-01,0.0,3393.2412305670014,0.0
Kien Giang,1984,6,1984-06-01,0.0,6294.25596863703,0.0
Long An,1984,6,1984-06-01,0.0,4493.542342739985,0.0
Tien Giang,1984,6,1984-06-01,0.0,2393.1845244412143,0.0
Soc Trang,1984,7,1984-07-01,0.0,3348.8468758966987,0.0
Tra Vinh,1984,7,1984-07-01,0.0,2254.4401122278623,0.0
Vinh Long,1984,7,1984-07-01,0.0,1534.6515536941374,0.0
Bac Lieu,1984,7,1984-07-01,0.0,2610.873855724368,0.0
Ca Mau,1984,7,1984-07-01,0.0,5185.881144708419,0.0
Can Tho city,1984,7,1984-07-01,0.0,1398.2168353387826,0.0
Hau Giang,1984,7,1984-07-01,0.0,1678.4219435418108,0.0
An Giang,1984,7,1984-07-01,0.0,3540.966155975497,0.0
Ben Tre,1984,7,1984-07-01,0.0,2293.238665129326,0.0
Dong Thap,1984,7,1984-07-01,0.0,3393.2412305670014,0.0
Kien Giang,1984,7,1984-07-01,0.0,6294.25596863703,0.0
Long An,1984,7,1984-07-01,0.0,4493.542342739985,0.0
Tien Giang,1984,7,1984-07-01,0.0,2393.1845244412143,0.0
Soc Trang,1984,8,1984-08-01,0.0,3348.8468758966987,0.0
Tra Vinh,1984,8,1984-08-01,0.0,2254.4401122278623,0.0
Vinh Long,1984,8,1984-08-01,0.0,1534.6515536941374,0.0
Bac Lieu,1984,8,1984-08-01,0.0,2610.873855724368,0.0
Ca Mau,1984,8,1984-08-01,0.0,5185.881144708419,0.0
Can Tho city,1984,8,1984-08-01,0.0,1398.2168353387826,0.0
Hau Giang,1984,8,1984-08-01,0.0,1678.4219435418108,0.0
An Giang,1984,8,1984-08-01,0.0,3540.966155975497,0.0
Ben Tre,1984,8,1984-08-01,0.0,2293.238665129326,0.0
Dong Thap,1984,8,1984-08-01,0.0,3393.2412305670014,0.0
Kien Giang,1984,8,1984-08-01,0.0,6294.25596863703,0.0
Long An,1984,8,1984-08-01,0.0,4493.542342739985,0.0
Tien Giang,1984,8,1984-08-01,0.0,2393.1845244412143,0.0
Soc Trang,1984,9,1984-09-01,0.0,3348.8468758966987,0.0
Tra Vinh,1984,9,1984-09-01,0.0,2254.4401122278623,0.0
Vinh Long,1984,9,1984-09-01,0.0,1534.6515536941374,0.0
Bac Lieu,1984,9,1984-09-01,0.0,2610.873855724368,0.0
Ca Mau,1984,9,1984-09-01,0.0,5185.881144708419,0.0
Can Tho city,1984,9,1984-09-01,0.0,1398.2168353387826,0.0
Hau Giang,1984,9,1984-09-01,0.0,1678.4219435418108,0.0
An Giang,1984,9,1984-09-01,0.0,3540.966155975497,0.0
Ben Tre,1984,9,1984-09-01,0.0,2293.238665129326,0.0
Dong Thap,1984,9,1984-09-01,0.0,3393.2412305670014,0.0
Kien Giang,1984,9,1984-09-01,0.0,6294.25596863703,0.0
Long An,1984,9,1984-09-01,0.0,4493.542342739985,0.0
Tien Giang,1984,9,1984-09-01,0.0,2393.1845244412143,0.0
Soc Trang,1984,10,1984-10-01,0.0,3348.8468758966987,0.0
Tra Vinh,1984,10,1984-10-01,0.0,2254.4401122278623,0.0
Vinh Long,1984,10,1984-10-01,0.0,1534.6515536941374,0.0
Bac Lieu,1984,10,1984-10-01,0.0,2610.873855724368,0.0
Ca Mau,1984,10,1984-10-01,0.0,5185.881144708419,0.0
Can Tho city,1984,10,1984-10-01,0.0,1398.2168353387826,0.0
Hau Giang,1984,10,1984-10-01,0.0,1678.4219435418108,0.0
An Giang,1984,10,1984-10-01,0.0,3540.966155975497,0.0
Ben Tre,1984,10,1984-10-01,0.0,2293.238665129326,0.0
Dong Thap,1984,10,1984-10-01,0.0,3393.2412305670014,0.0
Kien Giang,1984,10,1984-10-01,0.0,6294.25596863703,0.0
Long An,1984,10,1984-10-01,0.0,4493.542342739985,0.0
Tien Giang,1984,10,1984-10-01,0.0,2393.1845244412143,0.0
Soc Trang,1984,11,1984-11-01,0.0,3348.8468758966987,0.0
Tra Vinh,1984,11,1984-11-01,0.0,2254.4401122278623,0.0
Vinh Long,1984,11,1984-11-01,0.0,1534.6515536941374,0.0
Bac Lieu,1984,11,1984-11-01,0.0,2610.873855724368,0.0
Ca Mau,1984,11,1984-11-01,0.0,5185.881144708419,0.0
Can Tho city,1984,11,1984-11-01,0.0,1398.2168353387826,0.0
Hau Giang,1984,11,1984-11-01,0.0,1678.4219435418108,0.0
An Giang,1984,11,1984-11-01,0.0,3540.966155975497,0.0
Ben Tre,1984,11,1984-11-01,0.0,2293.238665129326,0.0
Dong Thap,1984,11,1984-11-01,0.0,3393.2412305670014,0.0
Kien Giang,1984,11,1984-11-01,0.0,6294.25596863703,0.0
Long An,1984,11,1984-11-01,0.0,4493.542342739985,0.0
Tien Giang,1984,11,1984-11-01,0.0,2393.1845244412143,0.0
Soc Trang,1984,12,1984-12-01,0.0,3348.8468758966987,0.0
Tra Vinh,1984,12,1984-12-01,0.0,2254.4401122278623,0.0
Vinh Long,1984,12,1984-12-01,0.0,1534.6515536941374,0.0
Bac Lieu,1984,12,1984-12-01,0.0,2610.873855724368,0.0
Ca Mau,1984,12,1984-12-01,0.0,5185.881144708419,0.0
Can Tho city,1984,12,1984-12-01,0.0,1398.2168353387826,0.0
Hau Giang,1984,12,1984-12-01,0.0,1678.4219435418108,0.0
An Giang,1984,12,1984-12-01,0.0,3540.966155975497,0.0
Ben Tre,1984,12,1984-12-01,0.0,2293.238665129326,0.0
Dong Thap,1984,12,1984-12-01,0.0,3393.2412305670014,0.0
Kien Giang,1984,12,1984-12-01,0.0,6294.25596863703,0.0
Long An,1984,12,1984-12-01,0.0,4493.542342739985,0.0
Tien Giang,1984,12,1984-12-01,0.0,2393.1845244412143,0.0
Soc Trang,1985,1,1985-01-01,0.0,3348.8468758966987,0.0
Tra Vinh,1985,1,1985-01-01,0.0,2254.4401122278623,0.0
Vinh Long,1985,1,1985-01-01,0.0,1534.6515536941374,0.0
Bac Lieu,1985,1,1985-01-01,0.0,2610.873855724368,0.0
Ca Mau,1985,1,1985-01-01,0.0,5185.881144708419,0.0
Can Tho city,1985,1,1985-01-01,0.0,1398.2168353387826,0.0
Hau Giang,1985,1,1985-01-01,0.0,1678.4219435418108,0.0
An Giang,1985,1,1985-01-01,0.0,3540.966155975497,0.0
Ben Tre,1985,1,1985-01-01,0.0,2293.238665129326,0.0
Dong Thap,1985,1,1985-01-01,0.0,3393.2412305670014,0.0
Kien Giang,1985,1,1985-01-01,0.0,6294.25596863703,0.0
Long An,1985,1,1985-01-01,0.0,4493.542342739985,0.0
Tien Giang,1985,1,1985-01-01,0.0,2393.1845244412143,0.0
Soc Trang,1985,2,1985-02-01,0.0,3348.8468758966987,0.0
Tra Vinh,1985,2,1985-02-01,0.0,2254.4401122278623,0.0
Vinh Long,1985,2,1985-02-01,0.0,1534.6515536941374,0.0
Bac Lieu,1985,2,1985-02-01,0.0,2610.873855724368,0.0
Ca Mau,1985,2,1985-02-01,0.0,5185.881144708419,0.0
Can Tho city,1985,2,1985-02-01,0.0,1398.2168353387826,0.0
Hau Giang,1985,2,1985-02-01,0.0,1678.4219435418108,0.0
An Giang,1985,2,1985-02-01,0.0,3540.966155975497,0.0
Ben Tre,1985,2,1985-02-01,0.0,2293.238665129326,0.0
Dong Thap,1985,2,1985-02-01,0.0,3393.2412305670014,0.0
Kien Giang,1985,2,1985-02-01,0.0,6294.25596863703,0.0
Long An,1985,2,1985-02-01,0.0,4493.542342739985,0.0
Tien Giang,1985,2,1985-02-01,0.0,2393.1845244412143,0.0
Soc Trang,1985,3,1985-03-01,0.0,3348.8468758966987,0.0
Tra Vinh,1985,3,1985-03-01,0.0,2254.4401122278623,0.0
Vinh Long,1985,3,1985-03-01,0.0,1534.6515536941374,0.0
Bac Lieu,1985,3,1985-03-01,0.0,2610.873855724368,0.0
Ca Mau,1985,3,1985-03-01,0.0,5185.881144708419,0.0
Can Tho city,1985,3,1985-03-01,0.0,1398.2168353387826,0.0
Hau Giang,1985,3,1985-03-01,0.0,1678.4219435418108,0.0
An Giang,1985,3,1985-03-01,0.0,3540.966155975497,0.0
Ben Tre,1985,3,1985-03-01,0.0,2293.238665129326,0.0
Dong Thap,1985,3,1985-03-01,0.0,3393.2412305670014,0.0
Kien Giang,1985,3,1985-03-01,0.0,6294.25596863703,0.0
Long An,1985,3,1985-03-01,0.0,4493.542342739985,0.0
Tien Giang,1985,3,1985-03-01,0.0,2393.1845244412143,0.0
Soc Trang,1985,4,1985-04-01,0.0,3348.8468758966987,0.0
Tra Vinh,1985,4,1985-04-01,0.0,2254.4401122278623,0.0
Vinh Long,1985,4,1985-04-01,0.0,1534.6515536941374,0.0
Bac Lieu,1985,4,1985-04-01,0.0,2610.873855724368,0.0
Ca Mau,1985,4,1985-04-01,0.0,5185.881144708419,0.0
Can Tho city,1985,4,1985-04-01,0.0,1398.2168353387826,0.0
Hau Giang,1985,4,1985-04-01,0.0,1678.4219435418108,0.0
An Giang,1985,4,1985-04-01,0.0,3540.966155975497,0.0
Ben Tre,1985,4,1985-04-01,0.0,2293.238665129326,0.0
Dong Thap,1985,4,1985-04-01,0.0,3393.2412305670014,0.0
Kien Giang,1985,4,1985-04-01,0.0,6294.25596863703,0.0
Long An,1985,4,1985-04-01,0.0,4493.542342739985,0.0
Tien Giang,1985,4,1985-04-01,0.0,2393.1845244412143,0.0
Soc Trang,1985,5,1985-05-01,0.0,3348.8468758966987,0.0
Tra Vinh,1985,5,1985-05-01,0.0,2254.4401122278623,0.0
Vinh Long,1985,5,1985-05-01,0.0,1534.6515536941374,0.0
Bac Lieu,1985,5,1985-05-01,0.0,2610.873855724368,0.0
Ca Mau,1985,5,1985-05-01,0.0,5185.881144708419,0.0
Can Tho city,1985,5,1985-05-01,0.0,1398.2168353387826,0.0
Hau Giang,1985,5,1985-05-01,0.0,1678.4219435418108,0.0
An Giang,1985,5,1985-05-01,0.0,3540.966155975497,0.0
Ben Tre,1985,5,1985-05-01,0.0,2293.238665129326,0.0
Dong Thap,1985,5,1985-05-01,0.0,3393.2412305670014,0.0
Kien Giang,1985,5,1985-05-01,0.0,6294.25596863703,0.0
Long An,1985,5,1985-05-01,0.0,4493.542342739985,0.0
Tien Giang,1985,5,1985-05-01,0.0,2393.1845244412143,0.0
Soc Trang,1985,6,1985-06-01,0.0,3348.8468758966987,0.0
Tra Vinh,1985,6,1985-06-01,0.0,2254.4401122278623,0.0
Vinh Long,1985,6,1985-06-01,0.0,1534.6515536941374,0.0
Bac Lieu,1985,6,1985-06-01,0.0,2610.873855724368,0.0
Ca Mau,1985,6,1985-06-01,0.0,5185.881144708419,0.0
Can Tho city,1985,6,1985-06-01,0.0,1398.2168353387826,0.0
Hau Giang,1985,6,1985-06-01,0.0,1678.4219435418108,0.0
An Giang,1985,6,1985-06-01,0.0,3540.966155975497,0.0
Ben Tre,1985,6,1985-06-01,0.0,2293.238665129326,0.0
Dong Thap,1985,6,1985-06-01,0.0,3393.2412305670014,0.0
Kien Giang,1985,6,1985-06-01,0.0,6294.25596863703,0.0
Long An,1985,6,1985-06-01,0.0,4493.542342739985,0.0
Tien Giang,1985,6,1985-06-01,0.0,2393.1845244412143,0.0
Soc Trang,1985,7,1985-07-01,0.0,3348.8468758966987,0.0
Tra Vinh,1985,7,1985-07-01,0.0,2254.4401122278623,0.0
Vinh Long,1985,7,1985-07-01,0.0,1534.6515536941374,0.0
Bac Lieu,1985,7,1985-07-01,0.0,2610.873855724368,0.0
Ca Mau,1985,7,1985-07-01,0.0,5185.881144708419,0.0
Can Tho city,1985,7,1985-07-01,0.0,1398.2168353387826,0.0
Hau Giang,1985,7,1985-07-01,0.0,1678.4219435418108,0.0
An Giang,1985,7,1985-07-01,0.0,3540.966155975497,0.0
Ben Tre,1985,7,1985-07-01,0.0,2293.238665129326,0.0
Dong Thap,1985,7,1985-07-01,0.0,3393.2412305670014,0.0
Kien Giang,1985,7,1985-07-01,0.0,6294.25596863703,0.0
Long An,1985,7,1985-07-01,0.0,4493.542342739985,0.0
Tien Giang,1985,7,1985-07-01,0.0,2393.1845244412143,0.0
Soc Trang,1985,8,1985-08-01,0.0,3348.8468758966987,0.0
Tra Vinh,1985,8,1985-08-01,0.0,2254.4401122278623,0.0
Vinh Long,1985,8,1985-08-01,0.0,1534.6515536941374,0.0
Bac Lieu,1985,8,1985-08-01,0.0,2610.873855724368,0.0
Ca Mau,1985,8,1985-08-01,0.0,5185.881144708419,0.0
Can Tho city,1985,8,1985-08-01,0.0,1398.2168353387826,0.0
Hau Giang,1985,8,1985-08-01,0.0,1678.4219435418108,0.0
An Giang,1985,8,1985-08-01,0.0,3540.966155975497,0.0
Ben Tre,1985,8,1985-08-01,0.0,2293.238665129326,0.0
Dong Thap,1985,8,1985-08-01,0.0,3393.2412305670014,0.0
Kien Giang,1985,8,1985-08-01,0.0,6294.25596863703,0.0
Long An,1985,8,1985-08-01,0.0,4493.542342739985,0.0
Tien Giang,1985,8,1985-08-01,0.0,2393.1845244412143,0.0
Soc Trang,1985,9,1985-09-01,0.0,3348.8468758966987,0.0
Tra Vinh,1985,9,1985-09-01,0.0,2254.4401122278623,0.0
Vinh Long,1985,9,1985-09-01,0.0,1534.6515536941374,0.0
Bac Lieu,1985,9,1985-09-01,0.0,2610.873855724368,0.0
Ca Mau,1985,9,1985-09-01,0.0,5185.881144708419,0.0
Can Tho city,1985,9,1985-09-01,0.0,1398.2168353387826,0.0
Hau Giang,1985,9,1985-09-01,0.0,1678.4219435418108,0.0
An Giang,1985,9,1985-09-01,0.0,3540.966155975497,0.0
Ben Tre,1985,9,1985-09-01,0.0,2293.238665129326,0.0
Dong Thap,1985,9,1985-09-01,0.0,3393.2412305670014,0.0
Kien Giang,1985,9,1985-09-01,0.0,6294.25596863703,0.0
Long An,1985,9,1985-09-01,0.0,4493.542342739985,0.0
Tien Giang,1985,9,1985-09-01,0.0,2393.1845244412143,0.0
Soc Trang,1985,10,1985-10-01,0.0,3348.8468758966987,0.0
Tra Vinh,1985,10,1985-10-01,0.0,2254.4401122278623,0.0
Vinh Long,1985,10,1985-10-01,0.0,1534.6515536941374,0.0
Bac Lieu,1985,10,1985-10-01,0.0,2610.873855724368,0.0
Ca Mau,1985,10,1985-10-01,0.0,5185.881144708419,0.0
Can Tho city,1985,10,1985-10-01,0.0,1398.2168353387826,0.0
Hau Giang,1985,10,1985-10-01,0.0,1678.4219435418108,0.0
An Giang,1985,10,1985-10-01,0.0,3540.966155975497,0.0
Ben Tre,1985,10,1985-10-01,0.0,2293.238665129326,0.0
Dong Thap,1985,10,1985-10-01,0.0,3393.2412305670014,0.0
Kien Giang,1985,10,1985-10-01,0.0,6294.25596863703,0.0
Long An,1985,10,1985-10-01,0.0,4493.542342739985,0.0
Tien Giang,1985,10,1985-10-01,0.0,2393.1845244412143,0.0
Soc Trang,1985,11,1985-11-01,0.0,3348.8468758966987,0.0
Tra Vinh,1985,11,1985-11-01,0.0,2254.4401122278623,0.0
Vinh Long,1985,11,1985-11-01,0.0,1534.6515536941374,0.0
Bac Lieu,1985,11,1985-11-01,0.0,2610.873855724368,0.0
Ca Mau,1985,11,1985-11-01,0.0,5185.881144708419,0.0
Can Tho city,1985,11,1985-11-01,0.0,1398.2168353387826,0.0
Hau Giang,1985,11,1985-11-01,0.0,1678.4219435418108,0.0
An Giang,1985,11,1985-11-01,0.0,3540.966155975497,0.0
Ben Tre,1985,11,1985-11-01,0.0,2293.238665129326,0.0
Dong Thap,1985,11,1985-11-01,0.0,3393.2412305670014,0.0
Kien Giang,1985,11,1985-11-01,0.0,6294.25596863703,0.0
Long An,1985,11,1985-11-01,0.0,4493.542342739985,0.0
Tien Giang,1985,11,1985-11-01,0.0,2393.1845244412143,0.0
Soc Trang,1985,12,1985-12-01,0.0,3348.8468758966987,0.0
Tra Vinh,1985,12,1985-12-01,0.0,2254.4401122278623,0.0
Vinh Long,1985,12,1985-12-01,0.0,1534.6515536941374,0.0
Bac Lieu,1985,12,1985-12-01,0.0,2610.873855724368,0.0
Ca Mau,1985,12,1985-12-01,0.0,5185.881144708419,0.0
Can Tho city,1985,12,1985-12-01,0.0,1398.2168353387826,0.0
Hau Giang,1985,12,1985-12-01,0.0,1678.4219435418108,0.0
An Giang,1985,12,1985-12-01,0.0,3540.966155975497,0.0
Ben Tre,1985,12,1985-12-01,0.0,2293.238665129326,0.0
Dong Thap,1985,12,1985-12-01,0.0,3393.2412305670014,0.0
Kien Giang,1985,12,1985-12-01,0.0,6294.25596863703,0.0
Long An,1985,12,1985-12-01,0.0,4493.542342739985,0.0
Tien Giang,1985,12,1985-12-01,0.0,2393.1845244412143,0.0
Soc Trang,1986,1,1986-01-01,0.0,3348.8468758966987,0.0
Tra Vinh,1986,1,1986-01-01,0.0,2254.4401122278623,0.0
Vinh Long,1986,1,1986-01-01,0.0,1534.6515536941374,0.0
Bac Lieu,1986,1,1986-01-01,0.0,2610.873855724368,0.0
Ca Mau,1986,1,1986-01-01,0.0,5185.881144708419,0.0
Can Tho city,1986,1,1986-01-01,0.0,1398.2168353387826,0.0
Hau Giang,1986,1,1986-01-01,0.0,1678.4219435418108,0.0
An Giang,1986,1,1986-01-01,0.0,3540.966155975497,0.0
Ben Tre,1986,1,1986-01-01,0.0,2293.238665129326,0.0
Dong Thap,1986,1,1986-01-01,0.0,3393.2412305670014,0.0
Kien Giang,1986,1,1986-01-01,0.0,6294.25596863703,0.0
Long An,1986,1,1986-01-01,0.0,4493.542342739985,0.0
Tien Giang,1986,1,1986-01-01,0.0,2393.1845244412143,0.0
Soc Trang,1986,2,1986-02-01,0.0,3348.8468758966987,0.0
Tra Vinh,1986,2,1986-02-01,0.0,2254.4401122278623,0.0
Vinh Long,1986,2,1986-02-01,0.0,1534.6515536941374,0.0
Bac Lieu,1986,2,1986-02-01,0.0,2610.873855724368,0.0
Ca Mau,1986,2,1986-02-01,0.0,5185.881144708419,0.0
Can Tho city,1986,2,1986-02-01,0.0,1398.2168353387826,0.0
Hau Giang,1986,2,1986-02-01,0.0,1678.4219435418108,0.0
An Giang,1986,2,1986-02-01,0.0,3540.966155975497,0.0
Ben Tre,1986,2,1986-02-01,0.0,2293.238665129326,0.0
Dong Thap,1986,2,1986-02-01,0.0,3393.2412305670014,0.0
Kien Giang,1986,2,1986-02-01,0.0,6294.25596863703,0.0
Long An,1986,2,1986-02-01,0.0,4493.542342739985,0.0
Tien Giang,1986,2,1986-02-01,0.0,2393.1845244412143,0.0
Soc Trang,1986,3,1986-03-01,0.0,3348.8468758966987,0.0
Tra Vinh,1986,3,1986-03-01,0.0,2254.4401122278623,0.0
Vinh Long,1986,3,1986-03-01,0.0,1534.6515536941374,0.0
Bac Lieu,1986,3,1986-03-01,0.0,2610.873855724368,0.0
Ca Mau,1986,3,1986-03-01,0.0,5185.881144708419,0.0
Can Tho city,1986,3,1986-03-01,0.0,1398.2168353387826,0.0
Hau Giang,1986,3,1986-03-01,0.0,1678.4219435418108,0.0
An Giang,1986,3,1986-03-01,0.0,3540.966155975497,0.0
Ben Tre,1986,3,1986-03-01,0.0,2293.238665129326,0.0
Dong Thap,1986,3,1986-03-01,0.0,3393.2412305670014,0.0
Kien Giang,1986,3,1986-03-01,0.0,6294.25596863703,0.0
Long An,1986,3,1986-03-01,0.0,4493.542342739985,0.0
Tien Giang,1986,3,1986-03-01,0.0,2393.1845244412143,0.0
Soc Trang,1986,4,1986-04-01,0.0,3348.8468758966987,0.0
Tra Vinh,1986,4,1986-04-01,0.0,2254.4401122278623,0.0
Vinh Long,1986,4,1986-04-01,0.0,1534.6515536941374,0.0
Bac Lieu,1986,4,1986-04-01,0.0,2610.873855724368,0.0
Ca Mau,1986,4,1986-04-01,0.0,5185.881144708419,0.0
Can Tho city,1986,4,1986-04-01,0.0,1398.2168353387826,0.0
Hau Giang,1986,4,1986-04-01,0.0,1678.4219435418108,0.0
An Giang,1986,4,1986-04-01,0.0,3540.966155975497,0.0
Ben Tre,1986,4,1986-04-01,0.0,2293.238665129326,0.0
Dong Thap,1986,4,1986-04-01,0.0,3393.2412305670014,0.0
Kien Giang,1986,4,1986-04-01,0.0,6294.25596863703,0.0
Long An,1986,4,1986-04-01,0.0,4493.542342739985,0.0
Tien Giang,1986,4,1986-04-01,0.0,2393.1845244412143,0.0
Soc Trang,1986,5,1986-05-01,0.0,3348.8468758966987,0.0
Tra Vinh,1986,5,1986-05-01,0.0,2254.4401122278623,0.0
Vinh Long,1986,5,1986-05-01,0.0,1534.6515536941374,0.0
Bac Lieu,1986,5,1986-05-01,0.0,2610.873855724368,0.0
Ca Mau,1986,5,1986-05-01,0.0,5185.881144708419,0.0
Can Tho city,1986,5,1986-05-01,0.0,1398.2168353387826,0.0
Hau Giang,1986,5,1986-05-01,0.0,1678.4219435418108,0.0
An Giang,1986,5,1986-05-01,0.0,3540.966155975497,0.0
Ben Tre,1986,5,1986-05-01,0.0,2293.238665129326,0.0
Dong Thap,1986,5,1986-05-01,0.0,3393.2412305670014,0.0
Kien Giang,1986,5,1986-05-01,0.0,6294.25596863703,0.0
Long An,1986,5,1986-05-01,0.0,4493.542342739985,0.0
Tien Giang,1986,5,1986-05-01,0.0,2393.1845244412143,0.0
Soc Trang,1986,6,1986-06-01,0.0,3348.8468758966987,0.0
Tra Vinh,1986,6,1986-06-01,0.0,2254.4401122278623,0.0
Vinh Long,1986,6,1986-06-01,0.0,1534.6515536941374,0.0
Bac Lieu,1986,6,1986-06-01,0.0,2610.873855724368,0.0
Ca Mau,1986,6,1986-06-01,0.0,5185.881144708419,0.0
Can Tho city,1986,6,1986-06-01,0.0,1398.2168353387826,0.0
Hau Giang,1986,6,1986-06-01,0.0,1678.4219435418108,0.0
An Giang,1986,6,1986-06-01,0.0,3540.966155975497,0.0
Ben Tre,1986,6,1986-06-01,0.0,2293.238665129326,0.0
Dong Thap,1986,6,1986-06-01,0.0,3393.2412305670014,0.0
Kien Giang,1986,6,1986-06-01,0.0,6294.25596863703,0.0
Long An,1986,6,1986-06-01,0.0,4493.542342739985,0.0
Tien Giang,1986,6,1986-06-01,0.0,2393.1845244412143,0.0
Soc Trang,1986,7,1986-07-01,0.0,3348.8468758966987,0.0
Tra Vinh,1986,7,1986-07-01,0.0,2254.4401122278623,0.0
Vinh Long,1986,7,1986-07-01,0.0,1534.6515536941374,0.0
Bac Lieu,1986,7,1986-07-01,0.0,2610.873855724368,0.0
Ca Mau,1986,7,1986-07-01,0.0,5185.881144708419,0.0
Can Tho city,1986,7,1986-07-01,0.0,1398.2168353387826,0.0
Hau Giang,1986,7,1986-07-01,0.0,1678.4219435418108,0.0
An Giang,1986,7,1986-07-01,0.0,3540.966155975497,0.0
Ben Tre,1986,7,1986-07-01,0.0,2293.238665129326,0.0
Dong Thap,1986,7,1986-07-01,0.0,3393.2412305670014,0.0
Kien Giang,1986,7,1986-07-01,0.0,6294.25596863703,0.0
Long An,1986,7,1986-07-01,0.0,4493.542342739985,0.0
Tien Giang,1986,7,1986-07-01,0.0,2393.1845244412143,0.0
Soc Trang,1986,8,1986-08-01,0.0,3348.8468758966987,0.0
Tra Vinh,1986,8,1986-08-01,0.0,2254.4401122278623,0.0
Vinh Long,1986,8,1986-08-01,0.0,1534.6515536941374,0.0
Bac Lieu,1986,8,1986-08-01,0.0,2610.873855724368,0.0
Ca Mau,1986,8,1986-08-01,0.0,5185.881144708419,0.0
Can Tho city,1986,8,1986-08-01,0.0,1398.2168353387826,0.0
Hau Giang,1986,8,1986-08-01,0.0,1678.4219435418108,0.0
An Giang,1986,8,1986-08-01,0.0,3540.966155975497,0.0
Ben Tre,1986,8,1986-08-01,0.0,2293.238665129326,0.0
Dong Thap,1986,8,1986-08-01,0.0,3393.2412305670014,0.0
Kien Giang,1986,8,1986-08-01,0.0,6294.25596863703,0.0
Long An,1986,8,1986-08-01,0.0,4493.542342739985,0.0
Tien Giang,1986,8,1986-08-01,0.0,2393.1845244412143,0.0
Soc Trang,1986,9,1986-09-01,0.0,3348.8468758966987,0.0
Tra Vinh,1986,9,1986-09-01,0.0,2254.4401122278623,0.0
Vinh Long,1986,9,1986-09-01,0.0,1534.6515536941374,0.0
Bac Lieu,1986,9,1986-09-01,0.0,2610.873855724368,0.0
Ca Mau,1986,9,1986-09-01,0.0,5185.881144708419,0.0
Can Tho city,1986,9,1986-09-01,0.0,1398.2168353387826,0.0
Hau Giang,1986,9,1986-09-01,0.0,1678.4219435418108,0.0
An Giang,1986,9,1986-09-01,0.0,3540.966155975497,0.0
Ben Tre,1986,9,1986-09-01,0.0,2293.238665129326,0.0
Dong Thap,1986,9,1986-09-01,0.0,3393.2412305670014,0.0
Kien Giang,1986,9,1986-09-01,0.0,6294.25596863703,0.0
Long An,1986,9,1986-09-01,0.0,4493.542342739985,0.0
Tien Giang,1986,9,1986-09-01,0.0,2393.1845244412143,0.0
Soc Trang,1986,10,1986-10-01,0.0,3348.8468758966987,0.0
Tra Vinh,1986,10,1986-10-01,0.0,2254.4401122278623,0.0
Vinh Long,1986,10,1986-10-01,0.0,1534.6515536941374,0.0
Bac Lieu,1986,10,1986-10-01,0.0,2610.873855724368,0.0
Ca Mau,1986,10,1986-10-01,0.0,5185.881144708419,0.0
Can Tho city,1986,10,1986-10-01,0.0,1398.2168353387826,0.0
Hau Giang,1986,10,1986-10-01,0.0,1678.4219435418108,0.0
An Giang,1986,10,1986-10-01,0.0,3540.966155975497,0.0
Ben Tre,1986,10,1986-10-01,0.0,2293.238665129326,0.0
Dong Thap,1986,10,1986-10-01,0.0,3393.2412305670014,0.0
Kien Giang,1986,10,1986-10-01,0.0,6294.25596863703,0.0
Long An,1986,10,1986-10-01,0.0,4493.542342739985,0.0
Tien Giang,1986,10,1986-10-01,0.0,2393.1845244412143,0.0
Soc Trang,1986,11,1986-11-01,0.0,3348.8468758966987,0.0
Tra Vinh,1986,11,1986-11-01,0.0,2254.4401122278623,0.0
Vinh Long,1986,11,1986-11-01,0.0,1534.6515536941374,0.0
Bac Lieu,1986,11,1986-11-01,0.0,2610.873855724368,0.0
Ca Mau,1986,11,1986-11-01,0.0,5185.881144708419,0.0
Can Tho city,1986,11,1986-11-01,0.0,1398.2168353387826,0.0
Hau Giang,1986,11,1986-11-01,0.0,1678.4219435418108,0.0
An Giang,1986,11,1986-11-01,0.0,3540.966155975497,0.0
Ben Tre,1986,11,1986-11-01,0.0,2293.238665129326,0.0
Dong Thap,1986,11,1986-11-01,0.0,3393.2412305670014,0.0
Kien Giang,1986,11,1986-11-01,0.0,6294.25596863703,0.0
Long An,1986,11,1986-11-01,0.0,4493.542342739985,0.0
Tien Giang,1986,11,1986-11-01,0.0,2393.1845244412143,0.0
Soc Trang,1986,12,1986-12-01,0.0,3348.8468758966987,0.0
Tra Vinh,1986,12,1986-12-01,0.0,2254.4401122278623,0.0
Vinh Long,1986,12,1986-12-01,0.0,1534.6515536941374,0.0
Bac Lieu,1986,12,1986-12-01,0.0,2610.873855724368,0.0
Ca Mau,1986,12,1986-12-01,0.0,5185.881144708419,0.0
Can Tho city,1986,12,1986-12-01,0.0,1398.2168353387826,0.0
Hau Giang,1986,12,1986-12-01,0.0,1678.4219435418108,0.0
An Giang,1986,12,1986-12-01,0.0,3540.966155975497,0.0
